Reference;Token number;Document number;Anno di raccolta;annotation.audio_file;annotation.begin;annotation.end;annotation.participant_code;conversation.code;conversation.duration;conversation.topic;doc.full_conversation;doc.full_jefferson;Età;Genere;Luogo di raccolta;Occupazione;Presenza di moderatore;Rapporto tra i partecipanti;Regione di provenienza;Titolo di studio;Numero di partecipanti;Tipo di interazione;Left;KWIC;Right;Non SD;Test 1;Test 2;Test 3;SD;Cumulo;Presa di turno;Richiesta di accordo/conferma;Manifestazione di accordo;Conferma dell'attenzione;Interruzione;Cessione del turno;Marcatura della conoscenza condivisa;Richiesta di attenzione;Strategie di cortesia;Gestione del topic: introduzione o ripresa di topic;Chiusura di un topic;Prolettico, marca di formulazione: ecco;Riformulazione;Marcatura di citazione/discorso riportato;Esemplificazione;Filler, riempimento dei tempi di formulazione;General extenders e marche di generalizzazione;Marcatura dell'inferenza;Modulazione del grado di confidenza del parlante;Approssimazione;Specificazione;Attenuazione;Intensificazione;Polifunzionalità;Dubbî;Commenti
KPS004;#2516;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=824146&end=825146;824146;825146;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;// io acqua e birra // no dico la frittata te l''ha data alessandra? // no // ecco sennò // quella io non la voglio // ho;capito;allora // mh // xxxxxxx // cosa ha detto la giuli? // che sta p~ s''è preparata // metti un go~ un xxx di vino che non sembri che;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#2790;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=899266&end=900907;899266;900907;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;la mia // allo'' xxxxx // xx prendo due cose // vuoi due altre rape no xx son troppe // no o sì? // quando dici no sì non ho;capito;// questo fatto che sa di prezzemolo mh è particolare // buona? // t''ho insegnato una cosa // mhmh // dammi quella cosa lì;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#3149;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=992870&end=1001724;992870;1001724;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;eh devi è è il lavoro è un labo~ è un lavoro figlia mia no devi stare attenta eh perchè se no escono fuori come bro~ come latte;capito?;se tu non stai att~ // ma quanto tipo? // un''ora? // no di più di un''ora // due tre ore due tre ore finchè non si // mhmh // mhmh;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#3392;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=1063366&end=1066394;1063366;1066394;PKP033;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;26-30;F;;intell;;;emilia-romagna;laurea;3;pasto;// eh bisogna cuocerlo // cuocerlo sì // è già cotto comunque // è da dopo che bisogna fare // eh // cioè l''orzo è tipo il riso;capito;al posto del riso // ma mai cucinato da queste parti l''orzo? // boh io no ma io da sola non lo faccio molto però // ma tu in;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#3769;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=1163788&end=1165091;1163788;1165091;PKP033;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;26-30;F;;intell;;;emilia-romagna;laurea;3;pasto;// eh eh // io c''ho quello che lo macini dopo che l''hai sbrustolita // mh // perchè si faceva il caffè alla turca // sì ho;capito;sì mh // che s~ che si dà il caffè fatto lì dopo deve depositare // filtrato sì sì mh // e il disopra lo mangiavi e il sotto;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#7058;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=2079094&end=2083074;2079094;2083074;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;non me la voleva dare lo stesso // e perchè non te la voleva da~ // perchè non vi siete capit~ // contrattano contrattano;capito;contrattano io ad esempio questi all''ultimo momento // mh // cioè con li con mas~ con li masai non contratti proprio;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#10614;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=3137520&end=3139835;3137520;3139835;PKP033;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;26-30;F;;intell;;;emilia-romagna;laurea;3;pasto;// quelli che tu dicevi perchè la ci sono quelli bianchi con il coso con lo zucchero // con lo zucchero // ah okay no ho;capito;sì no questi dicevo // aspetta che li devono capire al volo quelli // allora quella giornalista che ha scritto quel libro;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#15909;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=4542925&end=4550173;4542925;4550173;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;grazie a dio xxxx // i~ andiamocene via // perchè mh // cioè è una compagna di viaggio no è una che si sta a quello che dici tu;capito;non è il tipo che ti vuole dire lei // le cose // massimo del mangiare mi ricordo del mangiare c''aveva fame quindi dovevamo;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#21531;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=6254901&end=6259476;6254901;6259476;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;perchè lei ha sposato nel trentanove // mia madre // aspetta fammi ricordare che che faccio che così la testa si aggiusta;capito?;// mia madre ha sposato ah no il dodici ottobre è quando ho sposato io // mia madre però io ho sposato a vent''anni lei nel;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#21721;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=6321126&end=6321600;6321126;6321600;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;// il quattro agosto // mio padre prese mia madre incinta e così la portò a lecce // co~ e io nacqui a lecce // purtroppo //;capito?;// nacqui a lecce // e mio padre rimase a roma // perchè tutti i movimenti di guerra eccetera eccetera // poi mio padre per;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#23130;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=6780316&end=6786337;6780316;6786337;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;sia sì una ventina d''anni in più di mia madre una quarantina aveva // eh insomma comunque era giovane mio nonno // prese ha;capito;di dire no ma tu stai giù sotto mo scende mia figlia e dal finestrino ti do mia nipote e la valigia // lui ci teneva alla;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;ininterpretabile
KPS004;#23565;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=6909149&end=6912485;6909149;6912485;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;la guerra lui s''è organizzato // e non ha voluto andare più alla al suo lavoro // dice non volevo andarmi a sottomettere;capito?;mio padre era orgoglioso // mh facciamo entrare un po'' d''aria // e quindi se n''è anda~ è andato sa~ siamo tornati // e siamo;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPS004;#23930;doc#0;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS004&begin=7024374&end=7026749;7024374;7026749;PKP034;KPS004;02:02:15;;https://search.corpuskiparla.it/corpus/conversations/KPS004.html;https://search.corpuskiparla.it/corpus/conversations/KPS004_jefferson.html;81-85;F;;pens;;;puglia;dip_tec_prof;3;pasto;xx quello al momento divendeva di divideva quello che c''è da dividere però non partecipava // perchè era un lavativo;capito?;alessandra // era un lavativo era // teneva sempre // da divertimenti poi con la moglie così pensava a tutt''altro che //;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
TOA3011;#33691;doc#2;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3011&begin=520826&end=522952;520826;522952;TO085;TOA3011;00:23:54;;https://search.corpuskiparla.it/corpus/conversations/TOA3011.html;https://search.corpuskiparla.it/corpus/conversations/TOA3011_jefferson.html;21-25;F;;stud;;;lombardia;laurea in corso;4;conversazione libera;// no ti prego // vabbè però tipo uscire dal vaso // no un'' altra x // // cioè secondo me a volte vengono fuori // no no // sì ho;capito;però sì non puoi // sì cose anche diverte~ // no anche un'' altra che mi aveva fatto ridere è stata // ehm // espatriazione //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA004;#45589;doc#3;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2538940&end=2544120;2538940;2544120;BOR018;PBA004;00:57:15;;https://search.corpuskiparla.it/corpus/conversations/PBA004.html;https://search.corpuskiparla.it/corpus/conversations/PBA004_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;4;intervista semistrutturata;troppo // calma // // definiamola in questa maniera // // e // ti servono cose insomma per come è la tua vita da quello che ho;capito;musiche movimentate // sì // esattamente e // però sì ma neanche troppo in realtà // però ecco quella è l''unica;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA004;#46128;doc#3;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2697240&end=2701400;2697240;2701400;BOI062;PBA004;00:57:15;;https://search.corpuskiparla.it/corpus/conversations/PBA004.html;https://search.corpuskiparla.it/corpus/conversations/PBA004_jefferson.html;21-25;F;;stud;;;calabria;laurea in corso;4;intervista semistrutturata;troppi simili sti sti termini // dopo vuoi farci ascoltare una traccia perchè non la conosco // no non cre~ comunque io ho;capito;che cosa dice lei non credo sia la stessa // mh // vabbè dopo illuminaci // dopo sì sì sì ti prego // xxxxxxx // e sì con;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA004;#47389;doc#3;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=3103240&end=3104210;3103240;3104210;BOI061;PBA004;00:57:15;;https://search.corpuskiparla.it/corpus/conversations/PBA004.html;https://search.corpuskiparla.it/corpus/conversations/PBA004_jefferson.html;21-25;F;;comm;;;emilia-romagna;dip_tec_prof;4;intervista semistrutturata;mette l''ansia quando n~ non ci sono // perchè mhmh cioè soprattutto quando piove // per abitudine // è l''abitudine // eh;capito;// giri ovunque // a grandi linee salvo eh // c''è il portico // piove // c''è il portico // questo è falso // è come una coperta;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;0;;
BOD2001;#49474;doc#4;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2001&begin=304598&end=321196;304598;321196;BO014;BOD2001;00:15:59;;https://search.corpuskiparla.it/corpus/conversations/BOD2001.html;https://search.corpuskiparla.it/corpus/conversations/BOD2001_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;proprio un complimento in inglese // emh e c'' erano questi due ragazzi con la birra che mi salutano e mi fanno hi e quindi ho;capito;che erano loro ad avermi lasciato questo complimento diciamo mh vabbè primo impatto un po'' traumatico poi diciamo sì si;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2001;#51287;doc#4;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2001&begin=953820&end=958500;953820;958500;TO999;BOD2001;00:15:59;;https://search.corpuskiparla.it/corpus/conversations/BOD2001.html;https://search.corpuskiparla.it/corpus/conversations/BOD2001_jefferson.html;26-30;M;;intell;;;piemonte;phd;2;intervista semistrutturata;magari in una città // minore ecco no~ non consiglierei di andare a berlino di andare a londra ecco // mhmh mhmh mhmh ho;capito;va bene possiamo chiudere qui // okay // allora iniziamo // eh intanto come stai? // bene // tutto a posto // tutto a posto;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA020;#51757;doc#5;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA020&begin=157663&end=157972;157663;157972;BOR028;PBA020;00:25:53;;https://search.corpuskiparla.it/corpus/conversations/PBA020.html;https://search.corpuskiparla.it/corpus/conversations/PBA020_jefferson.html;21-25;F;;stud;;;toscana;laurea in corso;3;intervista semistrutturata;// un paese valdobbiadene? // mhmh // ah // prosecco // ecco // là sono vicino quindici minuti in macchina // //;capito;// x sì // quella zona là // e // come come ti trovi insomma // mah bene // cambiamento è stato // ah diciamo che // avevo i miei;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA020;#51872;doc#5;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA020&begin=199999&end=200372;199999;200372;BOR028;PBA020;00:25:53;;https://search.corpuskiparla.it/corpus/conversations/PBA020.html;https://search.corpuskiparla.it/corpus/conversations/PBA020_jefferson.html;21-25;F;;stud;;;toscana;laurea in corso;3;intervista semistrutturata;un po'' più il tuo giro di amici // sì // qua stavo meglio // trovo molto meglio // è più tranquillo passo d''uomo insomma //;capito;// vai // mh // vuoi // subentrare nella // eh // tieni // // dunque // inizio con le domande generali? // sì se vuoi // allora;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA020;#52938;doc#5;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA020&begin=581671&end=582149;581671;582149;BOR028;PBA020;00:25:53;;https://search.corpuskiparla.it/corpus/conversations/PBA020.html;https://search.corpuskiparla.it/corpus/conversations/PBA020_jefferson.html;21-25;F;;stud;;;toscana;laurea in corso;3;intervista semistrutturata;// siamo andati al cinema però // dopo col lavoro e tutto // difficile // infatti poi ho chen // // no scher~ // sì così //;capito;// e // dunque parlando di // natale // tu senti il natale come // festività // diciamo // secondo te è una tradizione forte;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBA020;#53649;doc#5;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA020&begin=829210&end=829786;829210;829786;BOR028;PBA020;00:25:53;;https://search.corpuskiparla.it/corpus/conversations/PBA020.html;https://search.corpuskiparla.it/corpus/conversations/PBA020_jefferson.html;21-25;F;;stud;;;toscana;laurea in corso;3;intervista semistrutturata;è // che per tutto l''anno sei pulito // nel senso che non sei sporco cose così // quindi accadono cose che porta sfiga // ho;capito;// quello è il senso // sì forse // cioè anche da noi abbiamo robe legate alla sfiga // mh // mh // dura~ per il capodanno tipo;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB021;#55899;doc#6;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=66320&end=72920;66320;72920;BOI085;PBB021;00:31:13;;https://search.corpuskiparla.it/corpus/conversations/PBB021.html;https://search.corpuskiparla.it/corpus/conversations/PBB021_jefferson.html;36-40;M;;uff;;;emilia-romagna;med;3;intervista semistrutturata;// milano sono andato male // tenerife sono andato molto bene // // è andato bene ho avuto il locale dopo quan~ insomma ho;capito;che dovevo fare dell''altro l''ho venduto quindi tutto bene // a milano ho avuto un po'' di problemini perché // ho cambiato;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBB021;#59207;doc#6;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB021&begin=1217360&end=1218950;1217360;1218950;BOR023;PBB021;00:31:13;;https://search.corpuskiparla.it/corpus/conversations/PBB021.html;https://search.corpuskiparla.it/corpus/conversations/PBB021_jefferson.html;21-25;F;;stud;;;marche;laurea in corso;3;intervista semistrutturata;il trentuno decidiamo di prendere e stare insieme riga vabbé ci vediamo a casa di qualcuno e finisce lì la cosa // mhmh ho;capito;// poi magari il dodici dicembre esco e torno due giorni dopo a casa perché nel mentre ho su~ è successo di tutto capito? //;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PBC010;#67937;doc#7;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC010&begin=2554070&end=2556894;2554070;2556894;BOR001;PBC010;00:45:06;;https://search.corpuskiparla.it/corpus/conversations/PBC010.html;https://search.corpuskiparla.it/corpus/conversations/PBC010_jefferson.html;21-25;F;;stud;;;emilia-romagna;laurea in corso;2;intervista semistrutturata;visto insomma che i ragazzi son stati molto affascinati da questa cosa // quindi sì comunque appunto da quello che ho;capito;in generale // che sia il pro~ questo proge~ cioè questi progetti sulla memoria che altri la risposta dei ragazzi è;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTA016;#75224;doc#9;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA016&begin=1563893&end=1564640;1563893;1564640;TOR006;PTA016;00:40:23;;https://search.corpuskiparla.it/corpus/conversations/PTA016.html;https://search.corpuskiparla.it/corpus/conversations/PTA016_jefferson.html;21-25;F;;stud;;;piemonte;laurea in corso;2;intervista semistrutturata;stati %addescati da tre // tre ragazze erano // credo russe russe bielorusse una cosa del genere // sì sì sì e poi // ho;capito;// molto interessante // vabbè // sì sì in questa xx xx xxx // qualcos''altro di un po'' più l~ // in cui non hai rischiato la;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTA016;#75433;doc#9;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA016&begin=1615230&end=1618730;1615230;1618730;TOI033;PTA016;00:40:23;;https://search.corpuskiparla.it/corpus/conversations/PTA016.html;https://search.corpuskiparla.it/corpus/conversations/PTA016_jefferson.html;21-25;M;;oper;;;piemonte;dip_tec_prof;2;intervista semistrutturata;una bottiglietta d''acqua // // e da mangiare tipo // // una torta una roba del genere gli faccio no scusami forse non hai;capito;// e poi si era proprio arrabbiato mi fa dai x io io ti aspetto muoviti // x x oh non hai capito cioè nel senso io sono qua per;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTA016;#75456;doc#9;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA016&begin=1622570&end=1626830;1622570;1626830;TOI033;PTA016;00:40:23;;https://search.corpuskiparla.it/corpus/conversations/PTA016.html;https://search.corpuskiparla.it/corpus/conversations/PTA016_jefferson.html;21-25;M;;oper;;;piemonte;dip_tec_prof;2;intervista semistrutturata;faccio no scusami forse non hai capito // e poi si era proprio arrabbiato mi fa dai x io io ti aspetto muoviti // x x oh non hai;capito;cioè nel senso io sono qua per darti una ma~ mica sono il tuo barista nel senso gli ho detto // sì sì sì // e queste boh sono;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
PTA016;#76145;doc#9;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA016&begin=1808910&end=1813140;1808910;1813140;TOI033;PTA016;00:40:23;;https://search.corpuskiparla.it/corpus/conversations/PTA016.html;https://search.corpuskiparla.it/corpus/conversations/PTA016_jefferson.html;21-25;M;;oper;;;piemonte;dip_tec_prof;2;intervista semistrutturata;aveva // improntato afrojack e diciamo che diplo era uno che lo seguiva molto // okay // e poi adesso tutti quanti hanno;capito;che per fare soldi devi fare basi pereh // pop star o cantanti per cui il gioco è facile nel senso se sei bravo a fare una base;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPC002;#80844;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=597946&end=602401;597946;602401;PKP094;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;51-55;M;;intell;;;toscana;phd;3;pasto;te // ma io non mi ricordo nulla non mi ricordo nulla di tedesco // poi deve scrivere in un linguaggio un po'' più xxx eh // eh;capito;non è che posso dire fare xx no no // non sono stato io // // // ma poi io no io gli rispondo gli rispondo in italiano la lettera;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;0;;
KPC002;#82006;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=912431&end=917078;912431;917078;PKP094;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;51-55;M;;intell;;;toscana;phd;3;pasto;brutte alle brutte uno gli paga venti euro eh eh eh fine // però dice l''annalisa non farlo che è un''ammissione di colpa;capito;dice allora eri te // esatto certo esatto // poi magari altra roba eh capito no io non sono cioè // eh dopo poi succede;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
KPC002;#83212;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=1205973&end=1207268;1205973;1207268;PKP093;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;21-25;M;;stud;;;toscana;laurea in corso;3;pasto;ehm uno per camera noi non c''ha mica in camera eh // ma poi che xxxx // ma scusa quando si cambia si cambia in camera // ho;capito;ma li porto // e poi li porto in una volta sola // ho capito ma li porta giù dice li mette nel bagno per lavare e si può cambiare;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPC002;#83746;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=1328040&end=1331683;1328040;1331683;PKP093;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;21-25;M;;stud;;;toscana;laurea in corso;3;pasto;a parte quella e anche quella che hai visto te quella era bellina però eh // sì ma mi fa incazzare cioè // eh // sì ma cril // ho;capito;ma la camera è la mia cioè se me mi dite secondo me mi torna bene quello // ma era bellina giovanni questa // eh vabbè // // ma;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPC002;#84100;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=1411842&end=1414361;1411842;1414361;PKP094;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;51-55;M;;intell;;;toscana;phd;3;pasto;// eh infatti anche questo se va a levare // sì ma questo va avanti tanto tempo eh // boia è speck non è mica burro eh // sì ho;capito;però aperto così // la volete un po'' d''insalata? // ma non è non era aperto // io sì // eh // io no // te pre~ te mangia // io ora;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
KPC002;#84700;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=1582569&end=1585903;1582569;1585903;PKP094;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;51-55;M;;intell;;;toscana;phd;3;pasto;visto ora viene con la tuta va sempre a correre dice eh // infatti lui col lockdown c''aveva il problema della corsa // eh;capito;eh ma lo faceva anche a scopo terapeutico eh // perché lui era veramente // lui proprio comincia a mangiare quei plumcake;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;0;;
KPC002;#87515;doc#11;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC002&begin=2433879&end=2435470;2433879;2435470;PKP056;KPC002;00:49:39;;https://search.corpuskiparla.it/corpus/conversations/KPC002.html;https://search.corpuskiparla.it/corpus/conversations/KPC002_jefferson.html;51-55;F;;intell;;;toscana;laurea;3;pasto;muretto questo qua davanti? // sì // sì // c''era infatti come si chiama lì tommaso stamattina // mh // e poi lo guardava;capito;// questo por''omo del muratore // rifaceva // come si chiama no il rinzaffo sul muro insomma lo // la seconda mano // no;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2005;#107147;doc#13;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2005&begin=720050&end=722550;720050;722550;BO073;BOD2005;00:33:08;;https://search.corpuskiparla.it/corpus/conversations/BOD2005.html;https://search.corpuskiparla.it/corpus/conversations/BOD2005_jefferson.html;21-25;F;;stud;;;basilicata;laurea in corso;3;intervista semistrutturata;senza manco il sorriso in faccia // cioè loro ti fottono e allora io ti devo fottere e basta // cioè zitto stai zitto //;capito;così c'' è un atteggiamento proprio del cazzo // cioè mentre appunto i napoletani // t'' fann '' o pacch'' // ti fanno il pacco;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2005;#107210;doc#13;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2005&begin=734883&end=738969;734883;738969;BO073;BOD2005;00:33:08;;https://search.corpuskiparla.it/corpus/conversations/BOD2005.html;https://search.corpuskiparla.it/corpus/conversations/BOD2005_jefferson.html;21-25;F;;stud;;;basilicata;laurea in corso;3;intervista semistrutturata;capi'' // invece là gli vanno a spacca'' la faccia perché so degli stronzi // ma tipo un episodio? // tutto gli è dovuto poi;capito;cioè i na~ i napoletani in realtà c'' è son molto // cioè so accoglienti comunque si ti fottono pure soprattutto se sei;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2005;#107870;doc#13;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2005&begin=940439&end=942576;940439;942576;BO073;BOD2005;00:33:08;;https://search.corpuskiparla.it/corpus/conversations/BOD2005.html;https://search.corpuskiparla.it/corpus/conversations/BOD2005_jefferson.html;21-25;F;;stud;;;basilicata;laurea in corso;3;intervista semistrutturata;ovvio che c'' è meno affluenza quindi è normale // però il sabato che ci sta tantissima gente // diventano molto costruiti;capito?;// cioè lo fanno se perché sanno che quella è un'' attrazione difatti sono tantissimi i turisti nel ballarò // e per;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;0;;
BOD2005;#110384;doc#13;;https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2005&begin=1706580&end=1707304;1706580;1707304;BO073;BOD2005;00:33:08;;https://search.corpuskiparla.it/corpus/conversations/BOD2005.html;https://search.corpuskiparla.it/corpus/conversations/BOD2005_jefferson.html;21-25;F;;stud;;;basilicata;laurea in corso;3;intervista semistrutturata;già inizio // xxxx // perché appunto sì ti voglio bene mamma tutte cose però mo so tre anni e mezzo che vivo da sola // eh //;capito?;// facciamo sempre storie su tutto // non ci sta // e voi quand'' è che mo che progettate di trasfer~ cioè avete più o meno un'';;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;0;;
