corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaTO	PTB014	2299-3	2299-3|2299-4	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=3875424&end=3877908	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Presa di turno	Introduzione o ripresa del topic|Chiusura del topic	_	// adesso ho guardato // #ad ogni modo telefuneme caso mai vengo anch''io o ven~ venite // eh ma ho visto che // sì // sì sì ma	va bene	noi adesso leggiamo // eh // va bene // non avrei neanche pensato // teniamo insieme xxx // ecco e poi magari mi fate
ParlaTO	PTB014	2301-0	2301-0|2301-1	TOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=3876486&end=3877110	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	2-Professionals	M	piemonte	26-30	yes	Accordo|Conferma dell'attenzione	_	_	telefuneme caso mai vengo anch''io o ven~ venite // eh ma ho visto che // sì // sì sì ma va bene noi adesso leggiamo // eh //	va bene	// non avrei neanche pensato // teniamo insieme xxx // ecco e poi magari mi fate l''interrogatorio su quello // su quello
ParlaTO	PTB014	2311-0	2311-0|2311-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB014&begin=3885403&end=3886027	semistructured-interview	01:05:48	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Accordo|Strategia di cortesia	_	_	// su quello // su questo // io l''avevo // di modo che magari mi sveglia // avevo un sentore vedevo che la nuvola era // sì //	va bene	// #purté pasiensa ma // va benissimo // no no // gl''anni sono passati // vabbé ma // va benissimo va benissimo // ne fa
KIPasti	KPN001	767-7	767-7|767-8	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2102299&end=2113766	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	abruzzo	21-25	yes	Accordo	Citazione/Discorso Riportato	_	in cui appunto si stava un attimo diffondendo di più questa cioè la moda no del sushi // quindi ci porta mio padre e dice	va bene	okay dopo mh ci eravamo mangiati le pizze così e fa va bene okay cioè è p~ era passato il cameriere e fa ah guardate noi
KIPasti	KPN001	767-20	767-20|767-21	PKP135	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2102299&end=2113766	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	abruzzo	21-25	yes	Accordo	Citazione/Discorso Riportato	_	cioè la moda no del sushi // quindi ci porta mio padre e dice va bene okay dopo mh ci eravamo mangiati le pizze così e fa	va bene	okay cioè è p~ era passato il cameriere e fa ah guardate noi questa sera facciamo anche questa cosa volete un assaggio e
KIPasti	KPN001	883-0	883-0|883-1	PKP007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2477502&end=2478412	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	piemonte	26-30	yes	Conferma dell'attenzione	_	_	senso // poi ditemi se vi va bene ah ah // nel frattempo continuo a cercare // sì // per avere tipo un feedback ci sta //	va bene	// è super buono questo // sì // anche questo // ah? // poi in realtà avrei dovuto prenderne solo uno // di che? tra questi
KIPasti	KPN001	910-0	910-0|910-1	PKP007	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN001&begin=2550740&end=2551500	free-conversation	00:53:21	2	symmetric	no	free	2020	BO	2-Professionals	F	piemonte	26-30	yes	Conferma dell'attenzione	_	_	però era un po'' piccantino? // no no i~ quello che si sente che è buono cioè non è quella roba che ti molesta però comunque //	va bene	// era quel piccante che ti piace che lo senti però non è molesto // tipo la piadina oggi // un po'' di più della piadina di
KIP	BOD2008	259-9	259-9|259-10	BO049	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2008&begin=984191&end=987847	semistructured-interview	00:30:30	2	symmetric	yes	fixed	2018	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza|Approssimazione	cioè non è // è bello è bello da vedere // sì è bello da vedere // poi devi usare delle pentole delle cose speciali oppure	va bene	// mh no mh boh questo non lo so forse serve un materiale mh un materiale abbastanza standard secondo me // mh non lo so mi
KIP	TOC1001	453-0	453-0|453-1	TO002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1001&begin=1484266&end=1488503	exam	00:25:01	2	asymmetric	yes	fixed	2018	TO	2-Professionals	M	toscana	46-50	yes	Presa di turno|Interruzione	Chiusura del topic	_	e per farla piacere la si modifica // certo certo // in modo che sia di gradimento del // per il gusto della della gente //	va bene	va bene basta nonon parli più di queste cose non ne posso più // // chiami il tecnico che qui si è finito // ah sì // // // no no
ParlaTO	PTD019	68-1	68-1|68-2	TOI010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=122101&end=122798	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	yes	Accordo|Conferma dell'attenzione	_	_	esperienza eccetera eccetera // poi solo al cioè ti riferisci al momento attuale o // per adesso sì poi dopo // okay	va bene	// okay // e quindi per esempio una cosa recente che avete fatto? // una app o un sito // sì // uno un software gestionale per
ParlaTO	PTD019	152-0	152-0|152-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=302127&end=302500	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Accordo|Conferma dell'attenzione	Introduzione o ripresa del topic	_	tredici scusami sì // // // xx duemilaetredici // quindi cinque più un paio d''anni prima sei se~ sette ti direi // okay //	va bene	// ehm lavorate in proprio o siete dipendenti? // come? // sì siamo // lavorate in proprio o siete dipendenti? // adesso
ParlaTO	PTD019	508-0	508-0|508-1	TOI010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=1161663&end=1168372	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	yes	Accordo	_	Attenuazione	sì sì anch''io // sì // carino // e mh non so una mia collega c''è stata lì per un anno dice okay // va bene eh sì sì sì forse xxx //	va bene	e poi dopo un po'' ti spari anche però no anche perchè poi anche la la solita movida insomma dopo che esci // certo // i posti
ParlaTO	PTD019	#CHECK	#CHECK	_	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=1797434&end=1802322	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	_	_	_	_	yes	Marcatura della conoscenza condivisa	Marca di generalizzazione	Attenuazione	vengono rispettate le regole che son stabilite // no mentre cioè // e questo qua è il paese invece del buonsenso no? dove	vabene	insomma la legge poi la // mhmh // la la fletti un po'' dove dove ti serve io vabbè // delle volte ho trovato anche delle
ParlaTO	PTD019	858-3	858-3|858-4	TOI010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=1852558&end=1854684	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	no	_	_	_	verso alcune cose perchè prima invece // okay // mh ragionavo molto più mh come sento fare un po'' in giro sempre // ma sì dai	va bene	tutto // okay // vogliamoci bene cioè senza alcuna // e senza alcun concetto // cioè di che cosa // mh siano le risorse //
ParlaTO	PTD019	975-8	975-8|975-9	TOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2055573&end=2056838	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	lombardia	31-35	yes	Conferma dell'attenzione	_	_	minuti eh sette minuti a piedi dalla metro di piazza rivoli // sedici // eh io di monte grappa // ah okay sei un po'' più in là	va bene	// va bene ehm vi piace la zona in cui vivete? // sì // sì sono in realtà son contento di essermi trasferito qua // cioè in in
ParlaTO	PTD019	976-0	976-0|976-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2057804&end=2060367	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Introduzione o ripresa del topic|Chiusura del topic	_	sette minuti a piedi dalla metro di piazza rivoli // sedici // eh io di monte grappa // ah okay sei un po'' più in là va bene //	va bene	ehm vi piace la zona in cui vivete? // sì // sì sono in realtà son contento di essermi trasferito qua // cioè in in centro //
ParlaTO	PTD019	1182-0	1182-0|1182-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=2444857&end=2450042	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Conferma dell'attenzione	Introduzione o ripresa del topic|Chiusura del topic	_	// però tu dici anche basta // certo // quello è vero sì sì mh come come locali non è non è il massimo // c''è poco // sì sì sì sì //	va bene	ehm beh la domanda dopo era hai frequentato le scuole nel quartiere in cui vivi ma mi sa di no? // no // no vero? // okay //
ParlaTO	PTD019	1476-0	1476-0|1476-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=3040790&end=3041451	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Conferma dell'attenzione|Marcatura della conoscenza condivisa	_	_	// e mi piace camminare e questo te l''ho gia detto prima quindi si ricollega al discorso dell''escursionismo //	va bene	// in generale ehm // // e basta mi piace cioè // diciamo che sono appassionato di tecnologia anche al di fuori della de~
ParlaTO	PTD019	1493-2	1493-2|1493-3	TOI011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=3072454&end=3074478	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	lombardia	31-35	no	_	_	_	riesco viaggio // okay // fine // musica f~ cinema? // eh musica ho t~ l''abbonamento premium a spotify // // questa non	va bene?	( in teoria?) // così puoi non ascoltare solo le playlist // così non poss~ esa~ posso non cioè posso scegliere cosa
KIPasti	KPN027	218-0	218-0|218-1	PKP115	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN027&begin=343672&end=343930	free-conversation	00:23:56	2	symmetric	no	free	2020	FC	0-Students	F	emilia-romagna	16-20	yes	Accordo	Citazione/Discorso Riportato	_	// io avevo preso un mio drink // mi fa // giorgia // me ne versi un goccino nel mio bicchiere // // lo voglio assaggiare? //	va bene	// cioè per me non era // qualcosa di xx // cioè era qualcosa di fattibile // eh // lo be~ // uh // xx // // eh ne è voluto ancora?
ParlaTO	PTB004	581-0	581-0|581-1	TOI019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB004&begin=1336652&end=1339889	semistructured-interview	00:43:01	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	basilicata	over85	yes	_	Prolettico|Marca di generalizzazione	_	fa sessantun anni // però // il mio paese come festa %padronale è san vito // mhmh // la madonna del carmine // mhmh //	va bene	poi ci sono tante altre processioni ma queste sono le // solo che san vito // è il quindici giugno // mh // e lì non son potuta
ParlaBO	PBB022	390-0	390-0|390-1	BOR024	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB022&begin=1049960&end=1050580	semistructured-interview	00:58:37	3	asymmetric	yes	fixed	2023	BO	0-Students	F	emilia-romagna	21-25	no	_	_	_	bianca però vabbè buona anche in pasta verde in realtà // // sì sì ma per carità e poi quando le trovi già fatte // esatto //	va bene	tutto // tutto un''altra cosa // io ho sempre odiato il verde però le lasagne sempre mangiate verdi io sì // eh esatto
ParlaTO	PTD012	598-4	598-4|598-5	TOI068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD012&begin=2145325&end=2147311	semistructured-interview	01:55:04	2	asymmetric	yes	fixed	2019	TO	2-Professionals	M	lazio	46-50	no	_	_	_	in realtà io della loro // modalità di gestione di questa occupazione non ne condividevo un cazzo // nel senso che dico	va bene	tenerci il posto // io ero dell''idea di // ce lo occupiamo // tanto la porta è aperta // quando ti serve te la prendi // // ma
ParlaTO	PTD006	138-8	138-8|138-9	TOI055	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD006&begin=340839&end=345196	semistructured-interview	01:06:38	2	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	no	_	_	_	otto nove euro l''ora cioè non è proprio poco // lavorava ha lavorato // cioè per essere dietro casa quindi voglio dire	va bene	// sì col fatto che insomma poverina // sì certo meglio che che stare // e quindi // meglio che stare a casa a far niente // sì
ParlaTO	PTD006	264-1	264-1|264-2	TOI055	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD006&begin=671030&end=674570	semistructured-interview	01:06:38	2	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	no	_	_	_	ah no ecco sì no infatti xxx // eh // no diciamo che erano molto molto cioè erano rigidi molto molto rigidi sì quello sì // eh	va bene	così poi non si sa mai mai dire mai // sì esatto magari ti ti viene che ti ti riscri~ // mi viene il lo spi~ sì vediamo un po'' // e
ParlaTO	PTD006	429-8	429-8|429-9	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD006&begin=1194870&end=1196474	semistructured-interview	01:06:38	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	Accordo	Citazione/Discorso Riportato	_	di nuovo che ne so fra // dopo dieci quindici giorni e e veniva ricontattato di nuovo // ma c''era qualcuno che vi diceva sì	va bene?	// no io ti dico mh qualcosa ho venduto io mh allora l~ lì ileh // per sopravvivere per essere sempre eh diciamo ehm
ParlaTO	PTD006	572-16	572-16|572-17	TOI055	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD006&begin=1547067&end=1551387	semistructured-interview	01:06:38	2	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	yes	Accordo	_	_	che avere a che fare coneh il liceale piuttosto che perchè // mh se ti facevano u~ una domanda tecnica io mh allora sì sì sì	va bene	// e ti dava soddisfazione? // sì perchè poi ti seguivano cioè ti facevano un sacco di domande erano curiosi // poi farti i
ParlaTO	PTD006	1515-0	1515-0|1515-1	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD006&begin=3868364&end=3869047	semistructured-interview	01:06:38	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	Conferma dell'attenzione	Introduzione o ripresa del topic|Chiusura del topic	_	lavori // mhmh // chi rimane mh // cioè quelli di mh quelli vecchi no purtroppo non lavorano e l''ho notato questo quindi //	va bene	// velocissima ultima cosa // sì // qual è il viaggio più bello che hai fatto? // il viaggio più bello che ho fatto // allora
ParlaTO	PTD006	1574-0	1574-0|1574-1	TOR004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD006&begin=3990857&end=3991500	semistructured-interview	01:06:38	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	Conferma dell'attenzione	Chiusura del topic	_	i campi di concentramento ad auschwitz eh // mh anch''io anch''io l''avevo fa~ // no ne ho fatti tanti ne ho fatti tanti //	va bene	// grazie per questa intervista // grazie a te alice // e a presto // a presto pubblico // io non so se può concordare adesso
KIP	BOA1003	34-0	34-0|34-1	BO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1003&begin=65780&end=66337	office-hours	00:02:02	2	asymmetric	no	free	2018	BO	2-Professionals	F	basilicata	56-60	yes	Accordo	Chiusura del topic	_	me lo scrivo // il giorno in cui fa il colloquio me lo dice e facciamo la verbalizzazione della sua // certo la ringrazio //	va bene	// le mando una mail oggi quindi oggi stesso e // sì e le e le le do le do la le indicazioni dei testi ne sceglie uno // ne scelgo
KIP	BOA1003	54-0	54-0|54-1	BO026	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1003&begin=98696&end=99127	office-hours	00:02:02	2	asymmetric	no	free	2018	BO	2-Professionals	F	basilicata	56-60	yes	Richiesta di accordo/conferma	_	_	sequenza di interazione in classe // sì // okay perfetto quindi a questo punto io verrei per l'' orale portando questo //	va bene?	// sì // sì // però si iscrive regolarmente // okay // la ringrazio // sì sì no io xx mi iscrivo regolarmente e oggi le mando
KIP	BOC1007	6-9	6-9|6-10	BO104	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1007&begin=29750&end=32240	exam	00:25:22	2	asymmetric	yes	fixed	2018	BO	2-Professionals	F	emilia-romagna	36-40	yes	Accordo	Chiusura del topic	_	// ah // okay non abbiamo firmato nulla firmiamo dopo? // io ho già firmato // ah okay du~ va beh firmerò dopo io	va bene	// xxxxxxx okay // arrivo subito eh // hai un documento? // sì // grazie // okay allora porti il programma dell'' anno
KIP	BOC1007	36-0	36-0|36-1	BO104	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1007&begin=143400&end=145776	exam	00:25:22	2	asymmetric	yes	fixed	2018	BO	2-Professionals	F	emilia-romagna	36-40	yes	Accordo	Introduzione o ripresa del topic|Chiusura del topic	_	laboratorio linguistico // il passagggio da eh alt er // er e il dalia // ah il mio articolo? quello ah d'' accordo // sì sì //	va bene	senti parliamo un attimo di valutazione // che cosa si intende // c'' è questo concetto più recente // di utilità // del
KIP	BOC1007	175-0	175-0|175-1	BO104	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1007&begin=514640&end=515790	exam	00:25:22	2	asymmetric	yes	fixed	2018	BO	2-Professionals	F	emilia-romagna	36-40	yes	Conferma dell'attenzione	_	_	// nel duemila e sette sulla sulla validità poi abbiamo visto la validità nel ciclo del testing // nel manuale alté //	va bene	vai avanti // emh // ah sì dev'' essere affidabile // mh perché // allora l'' affidabilità si articola in due modi nel senso
KIP	BOC1007	573-0	573-0|573-1	BO144	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1007&begin=1491670&end=1492002	exam	00:25:22	2	asymmetric	yes	fixed	2018	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	bianchi nello studio centoventiquattro // quattro // mh? // e dopo lei farà la media tra le due // ah okay // va bene? //	va bene	// dai in bocca al lupo // mh // crepi // arrivederci // arrivederci // sì avanti // salve ecco abbiamo finito // grazie
ParlaBO	PBB003	7-0	7-0|7-1	BOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB003&begin=12410&end=18380	semistructured-interview	00:49:48	3	asymmetric	yes	fixed	2021	BO	0-Students	F	emilia-romagna	21-25	yes	Accordo	_	_	// niente // visto? // fallo sulla parte intervista eh // eh? // vabbè // andiamo il mio è partito // da lì? // sì è uguale //	va bene	magari decidete chi risponde per pri~ vabbè che dopo deve instaurarsi una conversazione // beh inizia la mamma poi
KIP	TOD1014	97-2	97-2|97-3	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=261929&end=263685	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	pregresse // ho fatto un corso di visual merchandising // mh // molto interessante // vorrei approfondire // si	va bene	perfetto // prego // sono silvia no non ho nessun tipo di conoscenze // silvia sì come me // sì // ehm sì // ehm in questa
KIP	TOD1014	114-1	114-1|114-2	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=290629&end=295006	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	un po'' maria de filippi però // eh non ho nessuna // xxxx // e non ho nessuna conoscenza quindi sono qua apposta // perfetto	va bene	si avete avete dato esami di di cinema già? // xx sì che quindi posso fare dei riferimenti a film insomma un po'' avete un''
KIP	TOD1014	116-1	116-1|116-2	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=303622&end=309340	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	quindi posso fare dei riferimenti a film insomma un po'' avete un'' idea avete dato storia del cinema istituzioni // okay	va bene	cioè proprio cinema che sarebbe scusi? il programma in cosa consisteva? // xxxxx // xxxx // da // dalle origini? // sì
KIP	TOD1014	163-3	163-3|163-4	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=413054&end=416818	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	// però comunque // cioè che cos'' è questa figura dell'' accompagnatore scusi? // cioè chi lei accompagna lei? // ah ah	va bene	quindi sì sì va benissimo // prego // eh sono martina sono al terzo anno di danza // ufficialmente non ho mai frequentato
KIP	TOD1014	185-0	185-0|185-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=455574&end=456415	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	mi interessa tanto // che vorrebbe conoscere // e quindi è un // appena ho letto il il corso // xxxxx xxxx // xxx // va bene	va bene	// mamma mia quanti siete va bene okay prego ce la faremo // io sono ilaria e non ho conoscenze della moda // sì // però sono
KIP	TOD1014	196-0	196-0|196-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=480091&end=482000	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Introduzione o ripresa del topic	_	più semiotica diciamo // io sono martina // come lei sono di scienze della comunicazione // e non so molto sulla moda //	va bene	però di comunicazione // sì // okay // io sono xxx // terzo anno del dams // e non so tanto di moda però come garanzia posso
KIP	TOD1014	242-0	242-0|242-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=589072&end=589485	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Introduzione o ripresa del topic	_	anno di giapponese // e non ho preparazione in materia // però ho sempre avuto un grande interesse in questo campo //	va bene	// quindi magari faremo una le dedicheremo una lezione a // l'' ondata anni ottanta giapponese // nella moda occidentale
KIP	TOD1014	265-0	265-0|265-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=632222&end=633319	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo|Strategia di cortesia	_	Attenuazione	mi chiamo xxx // sono al secondo anno di dams // però sono una donna che lavora // quindi riesco a frequentare a tratti //	va bene	non c'' è problema // sono un'' insegnante di danza // appassionata del mondo insomma della della moda // ho fatto per tre
KIP	TOD1014	295-0	295-0|295-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=692618&end=693277	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo|Cessione del turno	_	_	vengo da lettere // sì // non ho particolari conoscenze però sono appassionata alla moda da quando sono piccolissima //	va bene	// mi piacerebbe lavorare in questo campo // addirittura perfetto // va bene prego // io sono federica sono iscritta al
KIP	TOD1014	328-2	328-2|328-3	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=752138&end=753057	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	moda? // io non ho mai studiato moda // la seguivo io perché mi piaceva xxx mi piace adesso ma non la seguo così tanto // sì sì	va bene	// xxx // xxx // sì sì come fenomeno // sì ho capito la vive // prego // ciao son cecilia // e anch'' io sono al terzo anno di dams
KIP	TOD1014	345-0	345-0|345-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=786818&end=788153	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo|Cessione del turno	_	_	l'' importanza che xxx un'' epoca storica la moda così qualche conoscenza di base ce l'' ho // xxx // i nomi più importanti //	va bene	va bene // io sono lucia // e faccio beni culturali // e l'' ho scelto come credito libero // per magari fare mh un qualcosa
KIP	TOD1014	345-2	345-2|345-3	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=786818&end=788153	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo|Cessione del turno|Strategia di cortesia	_	Attenuazione	che xxx un'' epoca storica la moda così qualche conoscenza di base ce l'' ho // xxx // i nomi più importanti // va bene	va bene	// io sono lucia // e faccio beni culturali // e l'' ho scelto come credito libero // per magari fare mh un qualcosa con la
KIP	TOD1014	369-0	369-0|369-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=838115&end=838712	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	_	_	xxx // va bene sì // sono eugenio al secondo anno di dams // non ho conoscenze particolari però mi interessava il corso //	va bene	// prego già siamo più di metà // sono anna sono al terzo anno di dams // ho scelto questo corso perché l'' anno scorso ho
KIP	TOD1014	386-0	386-0|386-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=880363&end=880870	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Introduzione o ripresa del topic	_	comunicazione // non penso di avere particolari conoscenze nel campo della moda però mi è sempre interessata molto //	va bene	// compra magazine? oppure è un interesse cioè // instagram consulta xxx degli account // instagram // okay va bene //
KIP	TOD1014	430-0	430-0|430-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=982582&end=983374	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Chiusura del topic	_	diplomata al tecnico tessile con indirizzo moda // xxx cinque anni di sartoria e // paura // xxx da insegnarmi // xxx //	va bene	// grazie // prego // mi chiamo giulia // non ho particolari conoscenze nel mondo della moda se non essere appassionata
KIP	TOD1014	452-0	452-0|452-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=1019239&end=1020627	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Chiusura del topic	_	sono al terzo anno del dams // sì // e non ho esperienza nel campo della moda e del costume // okay // ero curiosa //	va bene	prego // ciao sono chiara sono al terzo anno del dams // il mio percorso è cinematografico e mi interessava il costume in
KIP	TOD1014	457-0	457-0|457-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=1032067&end=1036655	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Introduzione o ripresa del topic	_	e mi interessava il costume in questo ambito qua // però non ne so niente né di moda né di costume // sì né di costume //	va bene	quindi faremo anche dei riferimenti al costume perché non è non era proprio previsto // perché è un corso di storia della
KIP	TOD1014	464-0	464-0|464-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=1055812&end=1056344	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Chiusura del topic	_	al dams fotografia // mi piace di più quella avanguardistica piuttosto che quella di moda ma mi piaceva integrare //	va bene	// va bene perfetto // io sono ilaria anch'' io terzo anno dams // non ho particolari conoscenze nell'' ambito della moda
KIP	TOD1014	465-0	465-0|465-1	TO068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1014&begin=1056681&end=1057990	lecture	02:53:11	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	sicilia	36-40	yes	Accordo	Chiusura del topic	_	fotografia // mi piace di più quella avanguardistica piuttosto che quella di moda ma mi piaceva integrare // va bene //	va bene	perfetto // io sono ilaria anch'' io terzo anno dams // non ho particolari conoscenze nell'' ambito della moda però // x era
