corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	TOC1003	236-0	236-0	TO006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1003&begin=771934&end=779593	exam	00:17:47	2	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	56-60	yes	_	Riformulazione	_	ehmh è stato deciso così punto e basta sono le società quotate // si ricorda qualche tipo? ah mi scusi // posso? //	dunque	dicevamo ormai credo che abbiamo esaurito ci resterebbe da dire qualche tipo di categori~ qualche categoria di
KIP	BOC1004	396-0	396-0	BO091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1004&begin=1053589&end=1055642	exam	00:20:03	2	asymmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	idea di trovare // ehmh un manuale che gli dia una mano ad esempio neleh // comprendere meglio il latino // quindi eh //	dunque	nel caso di manuale and latino // tenta di restringere xxx invece // in quello che allarga tendenzialmente ancora c'' ha
ParlaTO	TOD2008	44-0	44-0	TO044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2008&begin=110133&end=111626	semistructured-interview	00:29:54	2	symmetric	yes	fixed	2018	TO	0-Students	F	piemonte	21-25	yes	_	Prolettico|Filler	_	anno quindi dovrei aspetta~ // okay // okay // cosa vorresti fare da grande? // eh non lo so // okay // vorrei magari ehmh //	dunque	magari fare la // cioÃ¨ ovviamente vorrei fare qualcosa relazionato con le lingue perÃ² non so bene ancora cosa // okay //
ParlaBO	PBB009	273-0	273-0	BOI028	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB009&begin=648295&end=655126	semistructured-interview	01:12:38	3	asymmetric	yes	fixed	2022	BO	2-Professionals	F	molise	71-75	yes	_	Prolettico	_	// ho iniziato lavorando usando come mediazione nella relazione per entrare a contatto con queste persone che p~ //	dunque	una premessa queste persone erano persone che avevano trent''anni d''istituzionalizzazione // mh // quindi
KIP	TOC1002	2-0	2-0	TO006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1002&begin=3680&end=8110	exam	00:20:06	2	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	56-60	yes	_	Prolettico	_	mio figlio // che Ã¨ tanto che non lo sento // // ehm // no eh // no niente // ba~ // bene allora buonasera // buonasera a lei //	dunque	lei ha giÃ  sostenuto una parte del programma in questo caso particolare porta soltanto // sÃ¬ tutto ileh // tutta la parte
KIP	BOA1014	80-0	80-0	BO044	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA1014&begin=178190&end=180530	office-hours	00:04:15	2	asymmetric	no	free	2018	BO	0-Students	F	sicilia	26-30	no	_	_	_	tre le tesine che devono arrivare per questo appello tenga conto // un giorno prima? // okay // due uno due giorni prima //	dunque	la porto pure la porto in cartaceo // e la porta anche in cartaceo sÃ¬ // va bene // quindi io dev~ io rimango sempre con la
ParlaTO	PTA005	120-1	120-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA005&begin=186001&end=188806	semistructured-interview	01:44:43	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Presa di turno	_	_	chiudiamo alle sette per i clienti e poi se c''Ã¨ ancora qualcosa da fare // rimani // piÃ¹ o meno alle sette dai // okay // ehm	dunque	lavori in proprioo sei un dipendente? // lavoro dipendente tra virgolette // ma non Ã¨ cosÃ¬ Ã¨ di famiglia e quindi // non Ã¨
ParlaBO	PBC022	18-1	18-1	BOI055	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC022&begin=41767&end=46000	semistructured-interview	00:36:38	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	yes	_	Prolettico|Filler	_	alle otto // mh // questo perÃ² non Ã¨ ade~ e non Ã¨ dei tempi eh // no quando andavi te a lavorare che anno era piÃ¹ o meno? // eh	dunque	io avevo diciott''anni eh nel sessanta // mh va bene // mh // e quindi andavi andavi in treno giÃ¹ a bologna? // andavo in
ParlaTO	PTB025	291-0	291-0	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB025&begin=541319&end=541690	semistructured-interview	01:09:45	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Presa di turno	_	_	torino no? // sÃ¬ sÃ¬ // mh quindi // vai l~la~ la~ lascia a lui la parola che xxxx // ah xxxxxx // // cosa xx // // diteci tutto //	dunque	// allora // ah in che quartiere di torino vivete? // quartiere vanchiglietta // vanchiglietta // okay // avete sempre
ParlaTO	PTB018	732-0	732-0	TOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB018&begin=1755680&end=1758195	semistructured-interview	00:54:46	2	asymmetric	yes	fixed	2019	TO	0-Retired	F	piemonte	over85	yes	Presa di turno	Filler	_	mano // sÃ¬ // dovrei avere anche i documenti di questa cosa // // io non sapevo che era questo che le interessava // sÃ¬ // //	dunque	queste sono i centro donna // okay // i documenti // wow // e questa la barriera x // mh mh // ah con tutti i programmi che
ParlaTO	PTD004	219-0	219-0	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD004&begin=367808&end=370843	semistructured-interview	01:15:14	4	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Filler	_	// mh mh // sÃ¬ sÃ¬ Ã¨ molto molto aumentato // si vede che quella araba Ã¨ cresciuta moltissimo // mhmhmh // okay // ehm //	dunque	avete sempre vissuto nei in questi quartieri? // io no // okay // io nemmeno // va bene quindi // dove stavate prima? // vai
ParlaBO	PBB020	707-10	707-10	BOR017	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB020&begin=1584760&end=1587894	semistructured-interview	00:33:08	2	asymmetric	yes	fixed	2022	BO	3-Technicians	M	sicilia	21-25	no	_	_	_	andar sÃ² eh oh si fa della fatica per niente ecco // // vero // verissimo // ma ho visto che prima hai citato il cibo passiamo	dunque	al cibo // sono bolognese per forza // parliamo parliamo allora dei piatti tipici bolognesi // allora // non credere a
ParlaTO	PTA012	1-0	1-0	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA012&begin=5290&end=7470	semistructured-interview	00:30:28	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Presa di turno	Filler	_	// sÃ¬ no non voglio trattenerti piÃ¹ del dovuto che giÃ  // xxx // // io mi ri~ mi prendo anche un altro caffÃ¨ adesso // okay //	dunque	adesso tu stai lavorando oppure no? // in questo momento io sono disoccupato // okay e stai cercando? // e sono in cerca di
KIP	TOD1002	1041-3	1041-3	TO004	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1002&begin=3125510&end=3126810	lecture	01:29:28	1	asymmetric	no	fixed	2018	TO	2-Professionals	M	N/A	N/A	no	_	_	_	volta che avete // che andate a fondo // togliete tutti questi elementi che sapete che sono // accessori // e arrivate al	dunque	// alla musica // che cosa comunica la musica // moltissimo // ma che non si puÃ² // tradurre in un altro linguaggio // se uno
KIP	BOC1005	326-0	326-0	BO104	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1005&begin=1177876&end=1179261	exam	00:26:22	2	asymmetric	yes	fixed	2018	BO	2-Professionals	F	emilia-romagna	36-40	yes	Presa di turno	_	_	allora ti vorrei fare un'' altra domanda perÃ² eh senza // senza metterti in difficoltÃ  rispetto alle slide perÃ² perchÃ¨ //	dunque	sulla // sulla didattica con le tecnologie che articoli hai portato? // che articoli? // sÃ¬ // hai portato ah daccordo //
KIPasti	KPS008	183-3	183-3	PKP040	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS008&begin=907910&end=915000	free-conversation	00:29:53	3	symmetric	no	free	2020	BR	4-Clerical-Workers	F	estero	51-55	yes	_	Prolettico	_	presente // perchÃ¨ fanno vedere il monopattino? // #un xx teni quistu a ventisette anni // ha scritto questa qua // st~ ma	dunque	mala situazione Ã¨ molto seria ieri appena arrivata mi hanno fatto eccezionalmente entrare in terapia intensiva // ho
KIP	TOD1015	0-0	0-0	TO069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1015&begin=1820&end=4530	lecture	02:16:58	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	calabria	46-50	yes	Presa di turno	Filler	_	riesco a fare oggi // immondizia // cazzo devo ritirare i jeans che ho fuori da due giorni // si saranno asciugati direi //	dunque	oggi iniziamo a entrare in medias res // diciamo entriamo negli argomenti piÃ¹ specifici // ieri abbiamo fatto una
KIP	TOD1015	1912-1	1912-1	TO069	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1015&begin=7657218&end=7659624	lecture	02:16:58	1	asymmetric	no	fixed	2019	TO	2-Professionals	M	calabria	46-50	no	_	_	_	// perchÃ© cosÃ¬ come dov'' Ã¨ religione di presuppone ogni bene // dove quella manca si presuppone il contrario // abbiamo	dunque	noi italiani // con la chiesa e con i preti // questo primo obbligo di essere diventati senza religione e cattivi // ma ne
ParlaBO	PBB025	288-0	288-0	BOI092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB025&begin=969747&end=972012	semistructured-interview	00:45:12	2	asymmetric	yes	fixed	2023	BO	6-Craft-Workers	F	emilia-romagna	51-55	yes	_	Filler	_	l''ultima volta // insomma festeggio // allora l''anno scorso // aspetta che anche lÃ¬ abbiamo dei problemi di memoria //	dunque	dunque dunque dunque dunque dunque // cos''abbiam fatto l''anno scorso // intanto verso un po'' di tÃ¨ // e da // mi ricordo da
ParlaBO	PBB025	288-0	288-0	BOI092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB025&begin=969747&end=972012	semistructured-interview	00:45:12	2	asymmetric	yes	fixed	2023	BO	6-Craft-Workers	F	emilia-romagna	51-55	yes	_	Filler	_	volta // insomma festeggio // allora l''anno scorso // aspetta che anche lÃ¬ abbiamo dei problemi di memoria // dunque	dunque	dunque dunque dunque dunque // cos''abbiam fatto l''anno scorso // intanto verso un po'' di tÃ¨ // e da // mi ricordo da gatto
ParlaTO	PTA006	1038-0	1038-0	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA006&begin=2592964&end=2594761	semistructured-interview	01:05:12	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	Presa di turno	Introduzione o ripresa del topic	_	lÃ¬ // ma adesso mi Ã¨ venuto in mente // aldo baglio // quello con la scimmia no? // dal bagno // ma non quello con la // sÃ¬ //	dunque	cosa fai durante il tuo tempo libero? // schifo // // che faccio leggo // musica sport? // musica sport // okay // cosa
KIP	TOD1008	1276-0	1276-0	TO062	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD1008&begin=3024602&end=3026897	lecture	01:33:50	1	asymmetric	no	fixed	2019	TO	2-Professionals	F	valle-d-aosta	51-55	yes	_	Introduzione o ripresa del topic	_	Ã¨ solo una persona che l'' ha dato comunque // lo do ehm // descriverÃ² delle cose // che non posso dare per per conosciute //	dunque	no chi non era del terzo anno // nÃ© del secondo anno di lettere? filosofia // e altri? // sÃ¬? // io faccio l'' erasmus // e ah e
KIP	TOA1004	3-0	3-0	TO073	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1004&begin=2400&end=4592	office-hours	00:37:16	3	asymmetric	no	free	2019	TO	0-Students	F	piemonte	21-25	yes	Presa di turno	Filler	_	// sÃ¬ quindi c''Ã¨ tempo // ma non non c''ho urgenza ades~ sÃ¬ sÃ¬ non c''Ã¨ urgenza // bene allora mi dica tutto // allora // sÃ¬ //	dunque	io homh // ho svolto eh due anni fa un periodo di mobilitÃ  all'' estero // sÃ¬ // con il programma erasmus // certo // sotto la
ParlaTO	PTB009	506-1	506-1	TOR001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB009&begin=999677&end=1001193	semistructured-interview	00:47:05	3	asymmetric	yes	fixed	2019	TO	2-Professionals	F	lombardia	26-30	yes	_	Prolettico|Filler	_	se no io vado avanti per quartiere // eh no xxx magari no // allora perchÃ© in realtÃ  siam partiti subito con la guerra // e	dunque	// torniamo quindi al al quartiere di torino // ma in realtÃ  sÃ¬ // dopo dopo la guerra // xxx sÃ¬ puoi dire // perchÃ© poi dopo
KIP	TOA1003	1623-1	1623-1	TO065	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA1003&begin=3594637&end=3596615	office-hours	01:02:39	3	asymmetric	no	free	2019	TO	2-Professionals	M	piemonte	51-55	no	_	_	_	innalzare l'' arte della parola mediante l'' atto diegetico // va bene // e fin qua ci siamo // dimostrando che la parola // e	dunque	la letteratura // Ã¨ in grado di eclissare il dato banale // no // perchÃ© se lei lo scrive cosÃ¬ // xxx // la parola e dunque la
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
_		#CHECK	#CHECK	_		_	_	_	_	_	_	_	_	_	_	_	_	no	_	_	_			
