corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
KIP	TOA3012	265-0	265-0|265-1	TO091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3012&begin=426284&end=429025	free-conversation	00:18:02	4	symmetric	no	free	2019	TO	0-Students	F	umbria	21-25	yes	_	_	Modulazione del grado di confidenza	non è venuta xxx campus // non l'' ho so io non l'' ho sentita quand'' è l'' ultima voltà che l'' ho sentita? // boh // che ne so io? //	mi sa	quando c'' eri pure tu che ci siamo viste lì al bar // xx // giovedì palazzo nuovo // questo xx // e cavallerizza // ma io so //
ParlaTO	TOD2016	639-7	639-7|639-8	TO080	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOD2016&begin=1182057&end=1184897	semistructured-interview	00:30:39	2	symmetric	yes	fixed	2019	TO	0-Students	F	lombardia	21-25	no	_	_	_	una casa // va bene anche su vicini? // assolutamente // perché // io e la mia famiglia // la sfiga coi vicini ce l'' abbiamo	mi sa	nel di enne a // okay // eh perché // vabbè nel~ abbiamo avuto // vari problemi coi vicini // in casa e vabbè // ahah // e dici
ParlaBO	PBA004	1085-17	1085-17|1085-18	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2132700&end=2140680	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	0-Students	F	calabria	21-25	yes	_	_	Modulazione del grado di confidenza	danza // // assolu~ non lo sapevi // no perchè non me l''hai mai detto esplicitamente però in un audio mandato a mattea mh	mi sa	per il suo compleanno avevi detto ah devo andare a danza e noi // // // cosa co~ // strano che io balli eh // no no non mh non
ParlaBO	PBA004	1177-18	1177-18|1177-19	BOI061	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2307480&end=2313590	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	p+R6:T6erchè così ci conoscevamo eccetera // e e niente // v~ v~ va da da bianchi che era cioè è suo pad~ no da tuo nonno era andata	mi sa	mi sa da tuo nonno ancora // forse mio nonno sì // e praticamente fa ah dai ve lo ve lo veniamo a predere se tu~ se mh tuo figlio
ParlaBO	PBA004	1177-20	1177-20|1177-21	BOI061	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA004&begin=2307480&end=2313590	semistructured-interview	00:57:15	4	asymmetric	yes	fixed	2022	BO	5-Service-Workers	F	emilia-romagna	21-25	yes	Strategia di cortesia	_	_	così ci conoscevamo eccetera // e e niente // v~ v~ va da da bianchi che era cioè è suo pad~ no da tuo nonno era andata mi sa	mi sa	da tuo nonno ancora // forse mio nonno sì // e praticamente fa ah dai ve lo ve lo veniamo a predere se tu~ se mh tuo figlio non
ParlaTO	PTD019	192-27	192-27|192-28	TOI010	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTD019&begin=387316&end=394244	semistructured-interview	00:54:47	3	asymmetric	yes	fixed	2019	TO	5-Service-Workers	M	piemonte	36-40	no	_	_	_	// è vero anch''io per un un ann~ n~ netto e mezzo ero s~ andavo da barista o mentre facevo il programmatore solo nel weekend	mi sa	// okay // ehm ti piacerebbe anzi vi piacerebbe andare avanti a far sempre lo stesso lavoro oppure vi piacerebbe
ParlaBO	PBB032	1279-3	1279-3|1279-4	BOI118	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB032&begin=2483970&end=2486340	semistructured-interview	00:47:12	3	asymmetric	yes	fixed	2024	BO	2-Professionals	M	calabria	51-55	no	_	_	_	chiesa sconsacrata cos''è quella? // sì sì // c''è una festa di laurea di una nostra cugina // mh // però noi direttamente	mi sa	per federic~ // no noi non abbiamo mai organizzato a bologna // per federico andammo al villaggio della salute // mh // sì
ParlaBO	PBB017	300-7	300-7|300-8	BOR011	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=697335&end=699541	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	0-Students	M	sardegna	21-25	yes	Richiesta di accordo/conferma	_	_	di questa bella casa // e l''ho colta al volo e quindi me ne sono andata // e nel frattempo hai fatto mille lavori	mi sa	// nel frattempo mille lavori sì // mh mille ho cambiato tante volte perché è un settore in crisi // i tempi poi non erano
ParlaBO	PBB017	1128-5	1128-5|1128-6	BOI050	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB017&begin=2568493&end=2569947	semistructured-interview	01:06:23	2	asymmetric	yes	fixed	2022	BO	4-Clerical-Workers	F	sardegna	46-50	yes	Strategia di cortesia	_	_	impreparato // o tipo i camme~ // oppure i i ca~ i dromedari o i cammelli? non lo so insomma no no non // no è proprio lo gnu	mi sa	// sai quell''animale un po'' // strano vabbè sicuramente no~ non fa parte // // degli animali che abbiamo in europa
KIPasti	KPN030	104-0	104-0|104-1	PKP141	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=197408&end=199829	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	F	basilicata	21-25	no	_	_	_	tutti quindi noi restiamo fuori // perchè tipo a una certa fanno altre cinque persone // c''erano dei ragazzi avanti //	mi sa	tipo una che inizia a correre nel gruppo // noi dicevamo oh ma che ro~ corri stanno gli altri // tanto sicuo~ sicuro
KIPasti	KPN030	473-0	473-0|473-1	PKP136	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=872706&end=873660	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	M	basilicata	21-25	yes	_	Riformulazione	Modulazione del grado di confidenza	// e io sono stato iscritto a me c''è un albero // ma serio? // stefano lino rossi // non mi ricordo se un cipresso o un cedro //	mi sa	il cipresso // che figo // noi io sono allergica // // // no però è un albero con cui si fanno anche i mobili // non lo so perchè
KIPasti	KPN030	670-4	670-4|670-5	PKP142	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN030&begin=1208283&end=1211522	free-conversation	00:29:50	3	symmetric	no	free	2022	BO	0-Students	F	basilicata	21-25	yes	_	_	Modulazione del grado di confidenza	quattro // ah // eh vabbè sì // no no no // mo cugino è // ne ha fa~ ha detto che ha fatto un anno di // vent~ boh ventitrè ven~	mi sa	ne deve fare ventiquattro a giugno // vabbè se fanno gli anni insieme più o meno quello sarà // ne deve fare ventiquattro a
KIPasti	KPS023	695-6	695-6|695-7	PKP125	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS023&begin=1461739&end=1464243	free-conversation	00:37:12	2	symmetric	no	free	2020	CE	0-Students	M	campania	26-30	yes	_	_	Modulazione del grado di confidenza	stefano eh // eh eh // su instagram ce l''hai // ma io non so se // su whatsapp // su what~ // ah su whatsapp sì // no io non ce l''ho	mi sa	ne su eh facebook // io ho solta~ ho marialba e ho pure stefano e poi i tre figli no tre~ su instagram ho soltanto comm'' si
KIPasti	KPS023	790-0	790-0|790-1	PKP125	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS023&begin=1670534&end=1671142	free-conversation	00:37:12	2	symmetric	no	free	2020	CE	0-Students	M	campania	26-30	yes	_	_	Modulazione del grado di confidenza	e gli ehm come si chiamavano quelli? // ah i tuzzi io ho fatto l''esame su i tuzzi // eh // gl~ // gli ati uti // mh // gli uti //	mi sa	// gli uti // però non ne sono sicuro io ho fatto l''esame su i genocidi // eh // tipo la strage dei curdi da parte di saddam
ParlaBO	PBA028	1385-5	1385-5|1385-6	BOI110	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA028&begin=2578460&end=2579674	semistructured-interview	01:05:40	3	asymmetric	yes	fixed	2024	BO	0-Students	F	emilia-romagna	21-25	yes	Richiesta di accordo/conferma	_	Modulazione del grado di confidenza	bella x // orribile // sì era quel~ il era quello il motivo sì // era quella la cosa bella // anche perchè adesso è asciutto	mi sa	// eh va a momenti non lo so // sinceramente non lo so // eh // beh qu~ quando quando quando c''è stata l''alluvione il // tu x //
ParlaBO	PBA020	50-8	50-8|50-9	BOI089	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA020&begin=82410&end=85328	semistructured-interview	00:25:53	3	asymmetric	yes	fixed	2023	BO	5-Service-Workers	M	estero	21-25	yes	_	_	Modulazione del grado di confidenza	sta sta crollando // non tanto // per via san vitale // eh // rompe un po'' le scatole // un po'' per tutti e per tutti studenti	mi sa	anche i lavoratori // mh // che è scomodo poi // andar tutto a piedi o in bici // certo // ti ha portato meno clienti questa
KIP	BOA3003	140-4	140-4|140-5	BO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=219386&end=220729	free-conversation	01:20:01	4	symmetric	no	free	2018	BO	0-Students	F	lombardia	21-25	yes	Strategia di cortesia	_	_	// ma secondo me parliamo della s~ eh secondo me parliamo della stessa cosa // te cenci // cenci // voi parlate di bugie	mi sa	// bugie le chiamate voi // basta raga // mangio io non ti preoccupare // ah non lo voglio vede'' // abbiamo inizia~ //
KIP	BOA3003	810-4	810-4|810-5	BO019	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3003&begin=1387962&end=1389581	free-conversation	01:20:01	4	symmetric	no	free	2018	BO	0-Students	F	lombardia	21-25	yes	_	_	Attenuazione	il mar caspio // un caspio d'' insalata // aspe'' // un cespo? no un caspo // cespo // un cespo? // cespo // eh cesto è sbagliato	mi sa	// allora io dal dai dai paki dico sempre un caspio cioè raga veramente analfabetismo is the way // no cesto io dico sempre
ParlaTO	PTB015	185-2	185-2|185-3	TOI052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB015&begin=246871&end=248092	semistructured-interview	00:50:58	3	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	16-20	no	_	_	_	non importa a me non non dà fastidio quello perché sono abituata nelle chiese perciò sai che xx xxx xxx // madonna // ma su	mi sa	// c~ comunque // ah beh sì voi sì // grazie // ho dato // il libro a giula per marta // sì? // sì // eh // è bellissimo // ehm // è
KIPasti	KPN004	161-8	161-8|161-9	PKP013	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN004&begin=360563&end=367480	free-conversation	00:33:46	3	symmetric	no	free	2020	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	poi // qui // mh // ah ci vai a piedi da qua dal ca~ dai campi // macchè // // prendiamo la macchina poi alla mattina andiamo	mi sa	a comprare dei palloncini qualcosa // chi ne vuole ancora un po'' // io la prendo volentieri se c''è // ila? // mhmh // vabbè
ParlaBO	PBA014	197-2	197-2|197-3	BOI076	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA014&begin=469180&end=470530	semistructured-interview	00:27:54	2	asymmetric	yes	fixed	2023	BO	7-Plant-Operators	M	emilia-romagna	21-25	yes	_	_	Attenuazione	// purtroppo non ne conosco // so che c''è un gran via vai diciamo comunque nel centro // che ci sono stato // soprattutto	mi sa	// per delle feste di laurea // okay // perchè // per stra~ // per girare comunque // vedere le strade di di bologna //
KIP	TOA3013	337-4	337-4|337-5	TO085	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3013&begin=560355&end=562870	free-conversation	00:19:19	4	symmetric	no	free	2019	TO	0-Students	F	lombardia	21-25	yes	_	_	Modulazione del grado di confidenza	// ah è un video? // sì l'' ha mandato xx // // va bene i''m ready // che carini // ci sei anche tu // sì figo // ah maanch'' io	mi sa	dopo // ah no non m'' ha ripreso la bastarda // // // ma chi l'' ha fatto però? // xx scusa è la sorella di leti gli ho dato della
KIPasti	KPN031	53-4	53-4|53-5	PKP036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=87767&end=91160	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	lazio	26-30	yes	_	_	Modulazione del grado di confidenza|Attenuazione	// ma tu poi sei lì sull''angolo povera sicura? // no no no // ti ti lascio la la xxx // non ti preoccup~ // beh questa è	mi sa	quella che ho anche a roma // xx // questa x // mhmh è molto comoda // infatti potevamo prenderla oggi // e sì e per dove? // ma
KIPasti	KPN031	212-3	212-3|212-4	PKP036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=337310&end=338560	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	lazio	26-30	yes	Richiesta di accordo/conferma|Strategia di cortesia	_	_	sicuramente tornerà // e poi c''è tipo la pausa di pasqua che è in marzo perché pasqua è in marzo // sì // l''ultimo giorno	mi sa	// mhmh // e quindi f~ cioè // starà due settimane qua e due settimane là secondo me // mhmh // okay // e tu non vai? // più o
KIPasti	KPN031	339-1	339-1|339-2	PKP037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=536340&end=537910	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	M	lazio	26-30	yes	_	_	Modulazione del grado di confidenza	// // a un certo punto // intanto andiamo poi // intanto prendo il premio // // intanto viaggiamo poi vediamo // avevamo	mi sa	// volevamo fa'' un viaggio grande // non penso // iniziato a vedere i voli // a natale scorso // mh // sì // e subito vedendo
KIPasti	KPN031	433-3	433-3|433-4	PKP036	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=704300&end=705810	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	F	lazio	26-30	yes	Strategia di cortesia	_	Attenuazione	dietro // ma perché la popolazione è vecchia in generale // eh sì // mh // vero? ah okay infatti // sono tutti vecchi	mi sa	// quindi cosa avete fatto di giro? // io non so nulla eh? del giappone quindi // brava neanche noi all''inizio // //
KIPasti	KPN031	495-11	495-11|495-12	PKP037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=814170&end=819990	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	M	lazio	26-30	yes	Strategia di cortesia	_	Modulazione del grado di confidenza	tanto // no no ma io non sono molto rigida a dir la verità // mhmh vabbè // anzi l''unica cosa non proprio vegana che sta a casa	mi sa	è la ricotta che ho comprato adesso // mh // mh // beh no lo yogurt // io latticini mh // ah no vedi non l''ho mai // il formaggio
KIPasti	KPN031	1728-1	1728-1|1728-2	PKP037	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN031&begin=2850500&end=2851400	free-conversation	00:52:03	3	symmetric	no	free	2024	BO	2-Professionals	M	lazio	26-30	yes	Strategia di cortesia	_	Attenuazione	di ricerca per un anno // ah okay // al al fabit quindi // dov~ al? // almeno fino a settembre vado // ad agraria // poi	mi sa	al navile // okay // vabbè nel frattempo cercherò lavoro perché // dodici mesi e basta // no certo sì sì // nel frattempo
KIPasti	KPS014	18-6	18-6|18-7	PKP097	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS014&begin=66584&end=69461	free-conversation	00:35:07	3	symmetric	no	free	2020	FG	2-Professionals	M	puglia	26-30	no	_	_	_	a fare i i mh i tarallini col vino in casa // mo si è dimesso ros~ // insegnava alle massaie // mo è c è consigliere regionale	mi sa	// si è dimesso rossi // è stato eletto consigliere regionale? // mi sa che è uscito // sì sì // e scusa e adesso chi chi farà i
ParlaBO	PBB025	683-10	683-10|683-11	BOI092	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB025&begin=2403855&end=2410395	semistructured-interview	00:45:12	2	asymmetric	yes	fixed	2023	BO	6-Craft-Workers	F	emilia-romagna	51-55	yes	_	_	Modulazione del grado di confidenza	// okay // concerti vai? // concerti ultimamente poco e sì // ogni tanto // e penso l''ultimo di avere visto tiziano ferro	mi sa	mh prima della pandemia // e sì poco // e poi vabbè i depeche mode ho visto // sempre nel periodo di prima della pandemia //
KIPasti	KPS010	1-2	1-2|1-3	PKP041	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=5570&end=8194	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	F	puglia	21-25	yes	Strategia di cortesia	_	Attenuazione	il cuore oltre che le ricette // wow // che dolci voi bolognesi // grazie // // grazie mille // prego // dal cibo no // e manco	mi sa	quello che era entrato a prendere la pizza ce l''aveva // no quello no // e abbiamo detto a papà non entrare non c''hai la
KIPasti	KPS010	128-7	128-7|128-8	PKP047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=346510&end=353200	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	M	puglia	21-25	yes	_	_	Modulazione del grado di confidenza	si cura con i farmaci // sì sì però si cura la schizofrenia si tiene sotto controllo // #ei addà sai ce nc''era commentatu?	mi sa	ca più~ più ca schizofrenia addà n''atra cosa era // e che poi non è una cosa stupida // puo'' darsi pure che // allucinazioni
KIPasti	KPS010	180-0	180-0|180-1	PKP047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=461460&end=462610	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	M	puglia	21-25	yes	Presa di turno	_	Modulazione del grado di confidenza	è bipolare // allora c''è kanye west che vive~ proprio dichiarato bipolare // ma poi c''è un altro rapper ita~ in italia //	mi sa	ah marrakesh // marrakesh soffre di bipolarismo // ma bipolarismo non è grave // che cosa ci sta là dentro x? // be insomma
KIPasti	KPS010	378-6	378-6|378-7	PKP047	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS010&begin=1029880&end=1031610	free-conversation	00:31:17	4	symmetric	no	free	2020	BR	2-Professionals	M	puglia	21-25	yes	Strategia di cortesia	_	Modulazione del grado di confidenza|Attenuazione	eh // hanno pro prolungato il semi lockdown // # è spicciata la conferenza stampa? // oggi sono quindi anni di merkel	mi sa	// mado'' fecero vedere i cosi quando si insediò ah la faccia proprio // the millioner vinceva il l''oscar //
KIPasti	KPC009	1635-1	1635-1|1635-2	PKP089	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=3280660&end=3281705	free-conversation	01:04:17	3	symmetric	no	free	2022	PG	6-Craft-Workers	F	umbria	21-25	no	_	_	_	e la sorella di x parecchi // vabbè sette ci sta // il matte eh sì infatti anche rossi non ce ne coglie dieci // più no // nove	mi sa	// eh lui ce n''ha trentacinque la mia sorella st''anno ne finisce // tua sorella ce n''ha cinque in più di noi // uh le scarpe
KIPasti	KPC009	1711-11	1711-11|1711-12	PKP089	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPC009&begin=3427665&end=3431709	free-conversation	01:04:17	3	symmetric	no	free	2022	PG	6-Craft-Workers	F	umbria	21-25	yes	_	_	Modulazione del grado di confidenza	in quel modo allora ho detto vedi che allora // ma te l''ha raccontato chi // no mi l~ la monica perchè non gliel''ha detto	mi sa	michela // la monica // ah // bianchi // bianchi // ah // mh // e comunque è il m~ // // andrea // zitto zitto quatto quatto //
ParlaBO	PBA013	864-1	864-1|864-2	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=1635811&end=1636826	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	0-Students	F	calabria	21-25	no	_	_	_	sei è è scocciante stressante e quindi così esclami // #invece se c''è qualcosa di sorprendente oh socc''mel che // #tipo	mi sa	anche soccia? // #sì sì dipende cosa aggiungi davanti mo lo oppure solamente socc''mel // bellissi~ e visto che
ParlaBO	PBA013	1351-3	1351-3|1351-4	BOR018	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=2490272&end=2491246	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	0-Students	F	calabria	21-25	yes	Strategia di cortesia	_	Attenuazione	// junji ito maniac // junji ito m~ // è molto bello // guardatelo // ma è un anime più vecchio? // no è è nuovo // no è nuovo	mi sa	// è nuovo? // però è tipo il s~ il stile lo stile di sto junji ito che è molto tipo creepy forse tu l''hai visto qualche
ParlaBO	PBA013	1909-6	1909-6|1909-7	BOI075	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA013&begin=3329619&end=3331456	semistructured-interview	00:55:52	3	asymmetric	yes	fixed	2023	BO	0-Students	F	calabria	21-25	no	_	_	_	rubare è il nostro mestiere // // // il mio lavoro // i~ il mio lavoro rubare // // // abbiamo visto tutti lo stesso video	mi sa	// // sì // cioè // sì lo stesso tiktok ma adesso su tiktok sta impazzando impazzendo ''sta cosa // e niente raga con questo
KIP	BOA3004	87-1	87-1|87-2	BO021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3004&begin=263089&end=264784	free-conversation	01:15:39	4	symmetric	no	free	2018	BO	0-Students	F	campania	21-25	yes	_	_	Modulazione del grado di confidenza|Attenuazione	// cioè io non me la aspettavo invece è davvero molto buona // ci sto // ma infatti scusate maretta quando torna? // eh	mi sa	a inizio mese // ah proprio? // eh perché lei il ritorno non l'' aveva preso xxx // lei aveva che si faceva due settimane tipo
ParlaBO	PBA009	216-10	216-10|216-11	BOI068	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA009&begin=576201&end=581976	semistructured-interview	00:25:56	2	asymmetric	yes	fixed	2023	BO	7-Plant-Operators	F	emilia-romagna	16-20	yes	_	_	Modulazione del grado di confidenza	terzo anno ho avuto un prof che metteva cioè metteva otto // a caso // mh // e quindi secondo me era m~ molto giovane era tipo	mi sa	il suo primo anno come prof di ruolo quindi // mhmh // mh // eh mh // cioè // mi piaceva // #perchè comunque era un prof molto
KIP	BOA3007	187-7	187-7|187-8	BO072	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3007&begin=404509&end=407602	free-conversation	00:10:30	4	symmetric	no	free	2018	BO	0-Students	M	calabria	21-25	yes	_	_	Modulazione del grado di confidenza	eh ma perché proprio coi morti? // avevo sette anni era cattivissimo dovevi sentirlo // mi stavo mettendo giù con la bici	mi sa	roba del genere // ah ah proprio // innocente // cattivissimo // innocentissimo // ci sei rimasto traumatizzato che hai
KIPasti	KPN028	19-0	19-0|19-1	PKP118	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN028&begin=30059&end=31009	free-conversation	00:32:38	3	symmetric	no	free	2020	FC	2-Professionals	F	marche	51-55	no	_	_	_	è molto grossa // bella // è cotta // eh beh // sì // è una bella pataccona // // // hai detto in dialetto // la nonna come sta //	mi sa	bene // è venuto l''imbianchino a vedere il lavoro che c''è da fare in mansarda // che lavoro c''è da fare // ti ricordi che
KIPasti	KPN028	344-3	344-3|344-4	PKP119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN028&begin=700480&end=701730	free-conversation	00:32:38	3	symmetric	no	free	2020	FC	5-Service-Workers	M	sicilia	51-55	yes	_	_	Modulazione del grado di confidenza	chilometri a andare su // anche di più // sicuro? // ma // due barra tre chilometri però tutti scalini // a scendere aiuta	mi sa	anche // eh // a salire eh // e poi c''è tutto vabbè c''è tutta la parte del porticato che dal centro di bologna arriva lì fino a
KIPasti	KPN028	426-0	426-0|426-1	PKP112	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPN028&begin=870275&end=871435	free-conversation	00:32:38	3	symmetric	no	free	2020	FC	0-Students	F	emilia-romagna	21-25	yes	Strategia di cortesia	_	_	ende ma non si chiama eh lo scrittore // ovviamente perchè è tedesco // se si chiama michel o michael ende // come lo dico //	mi sa	michael // perchè io in alcune interviste l''ho sentito chiamare michel ende // ma michel mi sembra un nom~ // ma non è a
KIP	BOA3019	127-4	127-4|127-5	BO150	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOA3019&begin=144915&end=146250	free-conversation	00:23:15	4	symmetric	no	free	2019	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	pasta fatta da ale su // aspetta quale quella con l'' aceto balsamico? // sì // si mescola? // ah okay // è quella di frank	mi sa	o no? // cosa? // // ah q~ la vostra? // si c'' èro anch'' io // l'' ho mangiata anch'' io // no no allora non è quella l'' abbiam
KIP	BOD2005	532-1	532-1|532-2	BO021	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2005&begin=1333540&end=1334780	semistructured-interview	00:33:08	3	symmetric	yes	fixed	2018	BO	0-Students	F	campania	21-25	yes	Conferma dell'attenzione	_	_	dovresti vende'' // alle persone che conosci perchè se no se ti metti a fare mercato in grande penso che ti denunciano // e	mi sa	pur io c'' è // istantaneamente // però cioè se cioè credo che per la bava di lumaca non ci siano dei trattamenti
KIP	BOC1004	240-5	240-5|240-6	BO091	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOC1004&begin=673026&end=676740	exam	00:20:03	2	asymmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	l'' avevo preso in biblioteca e ho dovuto restituirlo infatti anche questo è in via di scadenza // eh però era riferito	mi sa	alle informazioni // cioè a evincere // all'' informazione? // mi ricordo bene // ehmh // ci manca qualcosa // eh
ParlaBO	PBB022	530-12	530-12|530-13	BOR024	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB022&begin=1451610&end=1458413	semistructured-interview	00:58:37	3	asymmetric	yes	fixed	2023	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	protetti // abbiamo intanto il eh il il collegamento // // rito magico // eh mh e poi c''è quello che c''è una scritta	mi sa	su una cattedra all''interno dell''università però anche quello lì non eh // eh questo non l''ho non l''ho presente no // non
ParlaBO	PBB022	964-13	964-13|964-14	BOR024	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB022&begin=2778166&end=2781905	semistructured-interview	00:58:37	3	asymmetric	yes	fixed	2023	BO	0-Students	F	emilia-romagna	21-25	yes	_	_	Modulazione del grado di confidenza	ah // eh non non saprei cosa potrebbe essere // no // no mi sa che avevo letto bosco albergati e avevamo parlato di qualcosa	mi sa	// ah possibile // però // sì // anche perchè di didattica non // // neanche a me non viene in mente niente // non penso sia x
ParlaTO	PTA001	834-13	834-13|834-14	TOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=1650210&end=1653010	semistructured-interview	01:32:30	3	asymmetric	yes	fixed	2019	TO	2-Professionals	M	piemonte	26-30	yes	_	_	Attenuazione	controlliamo che non sia quello ad avere un problema // ma sì ma anche perchè l''altra volta avevamo provato con un altro	mi sa	// ah // eh allora è la presa // mhmhmh // quindi vabbè ma cioè non è che xx non ti stavo chiedendo di farlo poi do~ // // no però
ParlaTO	PTA001	1769-1	1769-1|1769-2	TOI001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=3344810&end=3345698	semistructured-interview	01:32:30	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	piemonte	26-30	no	_	_	_	// mah // vai // sìsì // cioè // e // ce n''è sei da fuori e sembra che sono tutti da fuori invece sei veramente due sfigati // xx	mi sa	// mheh cazzo faccio con queste cartacce? // beh tanto hai pescato // eh // sì tanto hai detto vai // eh quindi te la tieni //
ParlaTO	PTA001	2544-6	2544-6|2544-7	TOI001	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA001&begin=5013800&end=5016700	semistructured-interview	01:32:30	3	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	piemonte	26-30	no	_	_	_	carte dissero un giorno // // mh // sì sì sì sì // adesso mi serve solo un altro // wow // mh mh // posso pescare due carte che mi	mi sa	// // tre // quattro sono // cinque sei sette otto in verità // sono sei le carte // beh senza contare i jolly che ce ne sono
KIPasti	KPS002	658-1	658-1|658-2	PKP103	https://search.corpuskiparla.it/corpus/player/player.cgi?code=KPS002&begin=1332201&end=1333547	free-conversation	00:37:23	3	symmetric	no	free	2023	CZ	0-Students	F	calabria	21-25	yes	_	_	Modulazione del grado di confidenza	no no no noi te lo facciamo con questo che è una ehm è tipo una gomma // loro se la mette~ è tipo la plasitlina // precisa // e	mi sa	l''hanno usata pure con me // loro // se la prendevano se la giravano un po'' in mano di modo che diventasse morbidina me la
