corpus	conv_id	token_id	token_span	speaker_id	audio	type	duration	participants-number	participants-relationship	moderator	topic	year	collection-point	occupation	gender	region	age-range	SegnDisc	Func:Interazionale	Func:Metatestuale	Func:Cognitiva	left	form	right
ParlaBO	PBA003	434-3	434-3	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=1400529&end=1405199	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	lazio	26-30	yes	_	_	Attenuazione	da qui però neanche più di tanto più vicino all''università // e quindi devo informarmi sui costi adesso // e il problema	diciamo	è sempre avere lo strumento a casa // perchè se vado a lezione poi dopo a casa però dovrei esercitarmi // mhmh // quindi mi
ParlaBO	PBA003	586-9	586-9	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=1882166&end=1886603	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	lazio	26-30	yes	_	_	Approssimazione	un giorno fa siamo cioè eravamo solamente io e matteo // quindi // cioè // il professore praticamente non c''è quasi mai	diciamo	// mh proprio in sede // o comunque non è che viene nel nostro piano seminterrato a farci un saluto e a vedere se
ParlaBO	PBA003	637-0	637-0	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=2108571&end=2111912	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	lazio	26-30	yes	_	_	Approssimazione	delle attività altre sportive di qualsiasi tipo // perchè // cioè riteneva che ehm avendo un qualcosa che si possa //	diciamo	iniziare e finire anche nel breve tempo // fosse comunque // come dire? più mh // non mi viene il termine // più //
ParlaBO	PBA003	735-9	735-9	BOI056	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBA003&begin=2472487&end=2475826	semistructured-interview	00:53:16	2	asymmetric	yes	fixed	2022	BO	2-Professionals	F	lazio	26-30	no	_	_	_	punto però // vabbè poi dopo ritornati dalle vacanze estive // so'' ritornati anche tutti gli altri studenti quindi	diciamo	che // la capienza era più o meno // al massimo // e quindi sì // però quindi nonostante non potessi andare tutti i giorni in
KIP	TOC1003	296-0	296-0	TO006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOC1003&begin=1010104&end=1021275	exam	00:17:47	2	asymmetric	yes	fixed	2018	TO	2-Professionals	M	piemonte	56-60	no	_	_	_	va bene i tipi li abbiamo individuati // direi che è sufficienteehmh direi che la sua è una buona preparazione mhmh //	diciamo	che semmai eh eh è il problema della sua esposizione che risulta un po'' ehmh neh non direi confusa perché la confusione è
KIP	BOD2007	125-4	125-4	BO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2007&begin=271165&end=276951	semistructured-interview	00:28:12	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	grande aveva eh ha preso il diploma lei quindi tutto il giorno sta a suonare il flauto traverso // ah // e quindi insomma eh	diciamo	che io mi mi faccio sentire molto meno di di lei quando suono // ehm // ehm // nel nel tuo quartiere ci sono ci abitano anche
KIP	BOD2007	177-3	177-3	BO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2007&begin=414372&end=416768	semistructured-interview	00:28:12	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	oppure // no son sempre sempre stato lì // da quando sei nato? // mh mh sì // e hai notato cambia~ cambiamenti in casa // eh io	diciamo	che // a parte la tua camera // diciamo che io cerco di portar dei cambiamenti però la mia famiglia non è molto d'' accordo
KIP	BOD2007	190-5	190-5	BO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2007&begin=450220&end=452473	semistructured-interview	00:28:12	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	ruba gli spazi // no no no eh // alla fine con le sue amiche cioè viene solo alcune volte non non viene sempre // eh poi si cioè	diciamo	che anche // anche l'' arredamento~ cioè è una casa abbastanza vecchia perché oramai avrà trent'' anni cioè bisgonerebbe
KIP	BOD2007	261-5	261-5	BO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2007&begin=647663&end=656909	semistructured-interview	00:28:12	2	symmetric	yes	fixed	2018	BO	0-Students	M	emilia-romagna	21-25	no	_	_	_	// no perché con le mie cose cioè sono molto pignolo anche // sì // però cioè son le mie cose e quindi sono mie // eh e si cioè	diciamo	che poi vabbè andare a vivere con altre persone cioè ognuno insomma deve fare le sue cose eh // ha i suoi impegni e insomma
KIP	BOD2016	30-9	30-9	BO119	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2016&begin=98851&end=103766	semistructured-interview	00:09:52	2	symmetric	yes	fixed	2018	BO	0-Students	F	umbria	21-25	yes	_	_	Marcatura dell'inferenza|Attenuazione	// no no no no assolutamente // ah okay ah quindi è un po'' meno // per quanto riguarda spazi in comune magari meno vissuta	diciamo	// pochi spazi zero sì sì // eh vabbè comunque con le coinquiline ti trovi bene come rapporto tra di loro // sì diciamo
KIP	BOD2016	33-1	33-1	BO120	https://search.corpuskiparla.it/corpus/player/player.cgi?code=BOD2016&begin=108862&end=120020	semistructured-interview	00:09:52	2	symmetric	yes	fixed	2018	BO	0-Students	M	puglia	26-30	yes	_	_	Attenuazione	diciamo // pochi spazi zero sì sì // eh vabbè comunque con le coinquiline ti trovi bene come rapporto tra di loro // sì	diciamo	abbastanza bene per quel poco che vivo in casa diciamo che una convivenza una convivenza non convivenza perché
ParlaTO	PTB026	89-2	89-2	TOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB026&begin=136103&end=137793	semistructured-interview	01:07:53	3	asymmetric	yes	fixed	2019	TO	2-Professionals	M	piemonte	26-30	yes	_	_	Attenuazione	// no no solo quello poi se mi mette anche qui sottoscritto nato a // residente in vabbé solo perché // per identificarvi	diciamo	// #sì ma a chi va susì? // ah mi // questo é perché se arriva un controllo e io non vi ho fatto firmare questo foglio // #fan an
ParlaTO	PTB026	1814-14	1814-14	TOR002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTB026&begin=3964803&end=3970905	semistructured-interview	01:07:53	3	asymmetric	yes	fixed	2019	TO	2-Professionals	M	piemonte	26-30	yes	_	_	Modulazione del grado di confidenza|Approssimazione	pensione // #eh beh stan bin // eh // sì // vabbé lei faceva cioé non é che era nella dirigenza diciamo faceva l''impiegata	diciamo	// eh beh però insomma eh beh // #eh beh ma stan bin alora // eh // sì diciamo che // #non é cume nui operai ed la madona // tutti
ParlaBO	PBB001	103-3	103-3	BOI002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB001&begin=285254&end=291303	semistructured-interview	00:52:36	2	asymmetric	yes	fixed	2021	BO	5-Service-Workers	F	estero	51-55	no	_	_	_	con // la una nostra una un''amica nonchè mamma di un compagnetto di dani che ha avuto un incidente // mh mh // e siccome poi	diciamo	che dalla gravità dell''incidente non era detto che si salvasse // sì // quando è riuscita a camminare // siamo andati
ParlaBO	PBB001	208-8	208-8	BOI002	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB001&begin=517572&end=521696	semistructured-interview	00:52:36	2	asymmetric	yes	fixed	2021	BO	5-Service-Workers	F	estero	51-55	yes	_	Prolettico	_	// e poi ci siamo spostati piano piano verso via murri attra~ sì // mh // in @nomeluogo poi dopo arrivando fin qua quindi	diciamo	questa è // sì // sì // da poco che abitiamo qua // mhmh // e ti piace preferivi san lazzaro preferivi // sì // no quest~ mh
ParlaBO	PBB004	477-2	477-2	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB004&begin=886350&end=891290	semistructured-interview	00:35:54	3	asymmetric	yes	fixed	2021	BO	0-Students	M	marche	21-25	yes	_	_	Approssimazione	un po'' di allenamento // sì sì ci vuol l''ambulanza per me // levi ambulanza anzi // levi ambula~ // e poi da lì c''è anche // da	diciamo	dal di lato c''è anche tutta la vista su tutta bologna // no è bella // sì sì sì // che si vede anche l''aeroporto // sì // anche
KIP	TOA3008	508-10	508-10	TO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3008&begin=2134341&end=2139655	free-conversation	01:31:46	4	symmetric	no	free	2018	TO	0-Students	M	sicilia	26-30	yes	_	_	Approssimazione	esistenti // ah e quindi lui l'' ha interpretato come se fosse xx xx // di giacomo noventa che che era il suo maestro	diciamo	no? con cui mh // ah sì // e invece // // e invece e era giacomo magrini che era un unmh // e questa cosa pesava cioè xx xx x // sì
KIP	TOA3008	519-26	519-26	TO052	https://search.corpuskiparla.it/corpus/player/player.cgi?code=TOA3008&begin=2158410&end=2166436	free-conversation	01:31:46	4	symmetric	no	free	2018	TO	0-Students	M	sicilia	26-30	yes	_	_	Attenuazione	// se è è che non ho detto cose pazzesche ho detto cose abbastanza mh che ne~ che per gli addetti ai lavori sono chiare	diciamo	// il punto è che come le hai messe insieme xx xx un conto è quello che hai detto cioè magari il tuo intervento è stato bello
ParlaTO	PTA015	61-1	61-1	TOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=137097&end=140770	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	friuli-venezia-giulia	21-25	yes	_	_	Approssimazione	con @nomeazienda // e lì che cosa facevi concretamente? // eh lì in realtà avendo avuto poco tempo per // apprendere	diciamo	come funzionava il macchinario e tutto // mh mh // ero solo a sostegno // eh in questo periodo che avevano uneh // un grande
ParlaTO	PTA015	76-1	76-1	TOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=171426&end=173360	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	friuli-venezia-giulia	21-25	yes	_	Prolettico	_	// okay // un lavoro manuale // sì // possiamo dire okay // ehmh // hai mai pensato di metterti in proprio? // eh sì // però	diciamo	non in questo ambito // mh mh // perché ho studiato musica continuo a studiare musica e quindi in realtà // ehmh // sto
ParlaTO	PTA015	126-4	126-4	TOI032	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=295571&end=297400	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	7-Plant-Operators	M	friuli-venezia-giulia	21-25	yes	_	Esemplificazione	_	la scuola per avere quel pezzo di carta e per poter mandare il curriculum // in queste scuole // se uno volesse farlo	diciamo	come // privato aprire una scuola di musica // il discorso è diverso perché comunque bisogna avere // eh // dei soldi per
ParlaTO	PTA015	457-2	457-2	TOR006	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PTA015&begin=1023110&end=1026278	semistructured-interview	00:37:36	2	asymmetric	yes	fixed	2019	TO	0-Students	F	piemonte	21-25	yes	_	_	Marcatura dell'inferenza|Approssimazione	// no // // // ti voglio fare una domanda un po'' // s~ mh più concettuale // allora il tuo lavoro è di grafica no? // quindi è	diciamo	arte applicata possiamo dire? // ti daresti mai all''arte in quanto o~ arte // cioè non so dipingi // disegni // eh cioè con
ParlaBO	PBB007	132-17	132-17	BOI025	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB007&begin=247463&end=252121	semistructured-interview	00:37:32	3	asymmetric	yes	fixed	2022	BO	5-Service-Workers	M	emilia-romagna	31-35	yes	_	_	Approssimazione	volta non era così // e probabilmente una volta andavano più verso bologna e adesso invece tendono a stare vicino casa	diciamo	// secondo me // impressione che ho avuto io poi // xxxx che col covid non si spostano più in città? // se~ a io ho avuto
ParlaBO	PBB007	573-5	573-5	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB007&begin=1326720&end=1329934	semistructured-interview	00:37:32	3	asymmetric	yes	fixed	2022	BO	0-Students	M	marche	21-25	yes	_	_	Attenuazione	il bowling // ah // chiuso il disney store // // vabbè ma quello è un altro discorso // mhmh // quindi ecco insomma la vita	diciamo	diurna è cambiata // secondo me sì // per me anche la notturna però sì diciamo che non è che abbia proprio xx tutti questi
ParlaBO	PBB007	730-0	730-0	BOR005	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBB007&begin=1678126&end=1680270	semistructured-interview	00:37:32	3	asymmetric	yes	fixed	2022	BO	0-Students	M	marche	21-25	yes	_	Filler	_	// // invece adesso passando un po'' diciamo all''ultima parte // vai // // delle domande che sono più incentrate su // mh //	diciamo	due che sono proprio dei simboli // della città di bologna // le torri // // // tortellini // // mortadella // no // // e //
ParlaBO	PBC013	205-3	205-3	BOI035	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC013&begin=979390&end=986395	semistructured-interview	01:08:09	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	yes	_	Filler	_	han vissuto la mia famiglia di origine // ehm com''era bologna allora? com''era bologna allora? // dunque ehm intanto	diciamo	io una piccola sensazione di // diciamo disagio nel senso che io andavo a scuola con ragazze che essendo nate a bologna
ParlaBO	PBC013	356-19	356-19	BOI035	https://search.corpuskiparla.it/corpus/player/player.cgi?code=PBC013&begin=1652807&end=1663300	semistructured-interview	01:08:09	2	asymmetric	yes	fixed	2022	BO	0-Retired	F	emilia-romagna	76-80	yes	_	Esemplificazione	_	dove faccio attività politica // ma quello che mi piace di più perché qui si fanno cose che a me piacciono molto nel mio	diciamo	più tradizionalisti più col paraocchi // e ripeto c''è eh un mio compagno di là che se mi sente dire cose del genere mi
